2025-12-09 09:07:35 | INFO     | browser_controller:__init__:34 - ✓ ChromeDriver detectado: /Users/omarmaldonado/Desktop/proxys/proyectofinal/agent/chromedriver
2025-12-09 09:07:35 | DEBUG    | action_executor:set_session_var:47 - Session var set: USERNAME
2025-12-09 09:07:35 | DEBUG    | action_executor:set_session_var:47 - Session var set: PASSWORD
2025-12-09 09:07:35 | INFO     | __main__:start:83 - ============================================================
2025-12-09 09:07:35 | INFO     | __main__:start:84 - 🤖 AdsPower Agent Starting
2025-12-09 09:07:35 | INFO     | __main__:start:85 - Computer Name: mac2
2025-12-09 09:07:35 | INFO     | __main__:start:86 - Orchestrator: http://192.168.18.133:8000
2025-12-09 09:07:35 | INFO     | __main__:start:87 - ============================================================
2025-12-09 09:07:35 | INFO     | __main__:start:103 - 🔑 Found saved token, validating...
2025-12-09 09:07:45 | ERROR    | registration_client:validate_token:122 - Token validation error: 
2025-12-09 09:07:45 | WARNING  | __main__:start:110 - ❌ Saved token invalid, re-registering...
2025-12-09 09:07:45 | INFO     | __main__:start:114 - 📝 Registering with orchestrator...
2025-12-09 09:07:45 | INFO     | registration_client:register:32 - 🔍 Detected hardware:
2025-12-09 09:07:45 | INFO     | registration_client:register:33 -   Name: mac2
2025-12-09 09:07:45 | INFO     | registration_client:register:34 -   Hostname: 192.168.1.6
2025-12-09 09:07:45 | INFO     | registration_client:register:35 -   IP: 192.168.1.6
2025-12-09 09:07:45 | INFO     | registration_client:register:36 -   CPU: 12 cores
2025-12-09 09:07:45 | INFO     | registration_client:register:37 -   RAM: 16 GB
2025-12-09 09:07:45 | INFO     | registration_client:register:38 -   AdsPower: http://192.168.1.6:50325
2025-12-09 09:07:56 | ERROR    | registration_client:register:67 - Registration error: 
2025-12-09 09:07:56 | ERROR    | __main__:start:140 - Agent error: 
2025-12-09 09:07:56 | INFO     | __main__:stop:150 - Stopping agent...
2025-12-09 09:07:56 | INFO     | websocket_client:disconnect:237 - Disconnected from orchestrator
